Date,Shift,Product / SKU,Container,Pack Size (ml),Planned Start,Planned End,Run Time (min),Planned Downtime (min),Unplanned Downtime (min),Changeover Time (min),CIP Time (min),Target Speed (packs/hr),Actual Speed (packs/hr),Total Packs,Good Packs,Reject Packs,Reject Rate (%),Fill Volume Avg (ml),Fill Volume Std Dev (ml),Availability (%),Performance (%),Quality (%),OEE (%),Main Fault Code,Main Fault Description,Probable Cause,Corrective Action,Operator Note
2025-12-19 00:00:00,C,UHT Milk 1L,Bottle,1000,2025-12-19 22:00:00,2025-12-20 06:00:00,440,15,10,15,0,7200,7276,53357,52892,465,0.008715,1004.5,1.861,0.946236559,1.010555556,0.991285,0.947891,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-12-20 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2025-12-20 06:00:00,2025-12-20 14:00:00,404,15,31,30,0,10500,9960,67064,65261,1803,0.026885,201.28,0.311,0.868817204,0.948571429,0.973115,0.801978,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Line released after QC confirmation.
2025-12-20 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2025-12-20 14:00:00,2025-12-20 22:00:00,455,0,0,25,0,9800,8761,66437,65610,827,0.012448,179.62,0.192,0.947916667,0.893979592,0.987552,0.836869,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-12-20 00:00:00,C,UHT Milk 500ml,Bottle,500,2025-12-20 22:00:00,2025-12-21 06:00:00,347,20,8,15,90,8800,8568,49551,49279,272,0.005489,500.07,0.906,0.754347826,0.973636364,0.994511,0.730429,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-12-21 00:00:00,A,Cream 250ml,Cup,250,2025-12-21 06:00:00,2025-12-21 14:00:00,466,10,4,0,0,7600,6880,53434,52566,868,0.016244,249.76,0.181,0.991489362,0.905263158,0.983756,0.882979,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Operator verified recipe before production.
2025-12-21 00:00:00,B,UHT Milk 1L,Bottle,1000,2025-12-21 14:00:00,2025-12-21 22:00:00,445,0,10,25,0,7200,7058,52346,52047,299,0.005712,1000,1.284,0.927083333,0.980277778,0.994288,0.903608,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-12-21 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-12-21 22:00:00,2025-12-22 06:00:00,419,5,26,30,0,10500,8877,61991,60465,1526,0.024616,199.5,0.353,0.882105263,0.845428571,0.975384,0.727399,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Line released after QC confirmation.
2025-12-22 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2025-12-22 06:00:00,2025-12-22 14:00:00,450,5,0,25,0,9800,9146,68595,67827,768,0.011196,180.59,0.401,0.947368421,0.933265306,0.988804,0.874247,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-12-22 00:00:00,B,UHT Milk 500ml,Bottle,500,2025-12-22 14:00:00,2025-12-22 22:00:00,450,10,0,20,0,8800,8800,66000,65760,240,0.003636,499.51,1.151,0.957446809,1,0.996364,0.953966,,,,Routine operation; no major intervention required.,Mock training record only.
2025-12-22 00:00:00,C,Cream 250ml,Cup,250,2025-12-22 22:00:00,2025-12-23 06:00:00,441,0,24,15,0,7600,6981,51310,50087,1223,0.023836,250.37,0.324,0.91875,0.918552632,0.976164,0.823805,F007,Label mismatch stop,Incorrect label roll loaded,"Confirm label roll, line clearance, and barcode recipe match.",Minor stoppage reviewed during shift handover.
2025-12-23 00:00:00,A,UHT Milk 1L,Bottle,1000,2025-12-23 06:00:00,2025-12-23 14:00:00,445,15,5,15,0,7200,6642,49261,48828,433,0.00879,999.55,1.462,0.956989247,0.9225,0.99121,0.875063,,,,Routine operation; no major intervention required.,Mock training record only.
2025-12-23 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2025-12-23 14:00:00,2025-12-23 22:00:00,452,10,18,0,0,10500,10626,80049,78860,1189,0.014853,199.91,0.388,0.961702128,1.012,0.985147,0.958787,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Minor stoppage reviewed during shift handover.
2025-12-23 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2025-12-23 22:00:00,2025-12-24 06:00:00,470,10,0,0,0,9800,9809,76837,76414,423,0.005505,180.21,0.375,1,1.000918367,0.994495,0.995408,,,,Routine operation; no major intervention required.,Mock training record only.
2025-12-24 00:00:00,A,UHT Milk 500ml,Bottle,500,2025-12-24 06:00:00,2025-12-24 14:00:00,442,5,13,20,0,8800,8798,64811,64059,752,0.011603,500.19,0.396,0.930526316,0.999772727,0.988397,0.91952,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Operator verified recipe before production.
2025-12-24 00:00:00,B,Cream 250ml,Cup,250,2025-12-24 14:00:00,2025-12-24 22:00:00,475,5,0,0,0,7600,7915,62660,62397,263,0.004197,249.22,0.371,1,1.041447368,0.995803,1.037076,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-12-24 00:00:00,C,UHT Milk 1L,Bottle,1000,2025-12-24 22:00:00,2025-12-25 06:00:00,480,0,0,0,0,7200,6837,54696,54384,312,0.005704,997.79,1.674,1,0.949583333,0.994296,0.944167,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-12-25 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2025-12-25 06:00:00,2025-12-25 14:00:00,455,10,15,0,0,10500,10073,76386,75299,1087,0.01423,200.62,0.408,0.968085106,0.959333333,0.98577,0.915501,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Stable run after start-up checks.
2025-12-25 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2025-12-25 14:00:00,2025-12-25 22:00:00,438,15,27,0,0,9800,10149,74087,72758,1329,0.017938,179.74,0.343,0.941935484,1.035612245,0.982062,0.957982,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Operator verified recipe before production.
2025-12-25 00:00:00,C,UHT Milk 500ml,Bottle,500,2025-12-25 22:00:00,2025-12-26 06:00:00,442,5,8,25,0,8800,8810,64900,64453,447,0.006888,499.53,1.02,0.930526316,1.001136364,0.993112,0.925167,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-12-26 00:00:00,A,Cream 250ml,Cup,250,2025-12-26 06:00:00,2025-12-26 14:00:00,450,5,0,25,0,7600,7815,58612,58299,313,0.00534,249.98,0.442,0.947368421,1.028289474,0.99466,0.968967,,,,Routine operation; no major intervention required.,Mock training record only.
2025-12-26 00:00:00,B,UHT Milk 1L,Bottle,1000,2025-12-26 14:00:00,2025-12-26 22:00:00,433,5,12,30,0,7200,6660,48063,47216,847,0.017623,1000.02,1.525,0.911578947,0.925,0.982377,0.828351,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Minor stoppage reviewed during shift handover.
2025-12-26 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-12-26 22:00:00,2025-12-27 06:00:00,457,0,3,20,0,10500,9918,75542,74698,844,0.011173,199.98,0.237,0.952083333,0.944571429,0.988827,0.889263,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Operator verified recipe before production.
2025-12-27 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2025-12-27 06:00:00,2025-12-27 14:00:00,460,5,0,15,0,9800,9312,71392,70841,551,0.007718,179.64,0.198,0.968421053,0.950204082,0.992282,0.913096,,,,Routine operation; no major intervention required.,Mock training record only.
2025-12-27 00:00:00,B,UHT Milk 500ml,Bottle,500,2025-12-27 14:00:00,2025-12-27 22:00:00,445,10,0,25,0,8800,7851,58228,57595,633,0.010871,499.61,0.752,0.946808511,0.892159091,0.989129,0.835521,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-12-27 00:00:00,C,Cream 250ml,Cup,250,2025-12-27 22:00:00,2025-12-28 06:00:00,385,35,0,0,60,7600,6785,43537,43234,303,0.00696,249.38,0.427,0.865168539,0.892763158,0.99304,0.767015,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2025-12-28 00:00:00,A,UHT Milk 1L,Bottle,1000,2025-12-28 06:00:00,2025-12-28 14:00:00,475,0,5,0,0,7200,7054,55844,55548,296,0.0053,997.62,1.706,0.989583333,0.979722222,0.9947,0.964378,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2025-12-28 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2025-12-28 14:00:00,2025-12-28 22:00:00,450,0,5,25,0,10500,9275,69562,68634,928,0.013341,199.82,0.286,0.9375,0.883333333,0.986659,0.817077,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-12-28 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2025-12-28 22:00:00,2025-12-29 06:00:00,445,5,5,25,0,9800,9411,69798,69154,644,0.009227,180.13,0.129,0.936842105,0.960306122,0.990773,0.891354,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-12-29 00:00:00,A,UHT Milk 500ml,Bottle,500,2025-12-29 06:00:00,2025-12-29 14:00:00,430,10,10,30,0,8800,8859,63489,63086,403,0.006348,500.24,0.956,0.914893617,1.006704545,0.993652,0.915181,,,,Routine operation; no major intervention required.,Mock training record only.
2025-12-29 00:00:00,B,Cream 250ml,Cup,250,2025-12-29 14:00:00,2025-12-29 22:00:00,455,5,0,20,0,7600,7190,54524,53976,548,0.010051,249.82,0.47,0.957894737,0.946052632,0.989949,0.89711,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2025-12-29 00:00:00,C,UHT Milk 1L,Bottle,1000,2025-12-29 22:00:00,2025-12-30 06:00:00,450,15,15,0,0,7200,7323,54922,54382,540,0.009832,1000.62,1.692,0.967741935,1.017083333,0.990168,0.974597,F003,Cap feeder low level,Cap feed starvation,Top up cap hopper and check cap elevator feed rate.,Minor stoppage reviewed during shift handover.
2025-12-30 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2025-12-30 06:00:00,2025-12-30 14:00:00,460,15,5,0,0,10500,10253,78606,78147,459,0.005839,199.72,0.359,0.989247312,0.97647619,0.994161,0.960336,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-12-30 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2025-12-30 14:00:00,2025-12-30 22:00:00,424,5,21,30,0,9800,9709,68610,67428,1182,0.017228,179.58,0.291,0.892631579,0.990714286,0.982772,0.869107,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Stable run after start-up checks.
2025-12-30 00:00:00,C,UHT Milk 500ml,Bottle,500,2025-12-30 22:00:00,2025-12-31 06:00:00,447,5,8,20,0,8800,9141,68100,67676,424,0.006226,499.99,0.48,0.941052632,1.03875,0.993774,0.971432,,,,Routine operation; no major intervention required.,Mock training record only.
2025-12-31 00:00:00,A,Cream 250ml,Cup,250,2025-12-31 06:00:00,2025-12-31 14:00:00,398,15,47,20,0,7600,7119,47222,46020,1202,0.025454,249,0.576,0.855913978,0.936710526,0.974546,0.781336,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Minor stoppage reviewed during shift handover.
2025-12-31 00:00:00,B,UHT Milk 1L,Bottle,1000,2025-12-31 14:00:00,2025-12-31 22:00:00,432,10,8,30,0,7200,6448,46425,45848,577,0.012429,1002.12,1.696,0.919148936,0.895555556,0.987571,0.812918,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2025-12-31 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2025-12-31 22:00:00,2026-01-01 06:00:00,467,5,8,0,0,10500,9411,73248,72459,789,0.010772,200.18,0.253,0.983157895,0.896285714,0.989228,0.871698,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-01 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-01-01 06:00:00,2026-01-01 14:00:00,414,45,21,0,0,9800,9868,68089,67038,1051,0.015436,180.29,0.324,0.951724138,1.006938776,0.984564,0.943535,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Mock training record only.
2026-01-01 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-01-01 14:00:00,2026-01-01 22:00:00,432,15,8,25,0,8800,8639,62200,61791,409,0.006576,500.39,0.805,0.929032258,0.981704545,0.993424,0.906038,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-01-01 00:00:00,C,Cream 250ml,Cup,250,2026-01-01 22:00:00,2026-01-02 06:00:00,480,0,0,0,0,7600,7545,60360,59850,510,0.008449,250.46,0.534,1,0.992763158,0.991551,0.984375,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-01-02 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-01-02 06:00:00,2026-01-02 14:00:00,475,5,0,0,0,7200,6696,53010,52826,184,0.003471,1001.53,2.115,1,0.93,0.996529,0.926772,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-02 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-01-02 14:00:00,2026-01-02 22:00:00,430,15,5,30,0,10500,9621,68950,68058,892,0.012937,199.92,0.336,0.924731183,0.916285714,0.987063,0.836356,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-01-02 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-01-02 22:00:00,2026-01-03 06:00:00,450,10,5,15,0,9800,9869,74017,73459,558,0.007539,179.86,0.184,0.957446809,1.007040816,0.992461,0.956919,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-01-03 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-01-03 06:00:00,2026-01-03 14:00:00,428,10,22,20,0,8800,7840,55925,54686,1239,0.022155,500.15,0.771,0.910638298,0.890909091,0.977845,0.793322,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Operator verified recipe before production.
2026-01-03 00:00:00,B,Cream 250ml,Cup,250,2026-01-03 14:00:00,2026-01-03 22:00:00,475,0,5,0,0,7600,7146,56572,55974,598,0.010571,250.51,0.315,0.989583333,0.940263158,0.989429,0.920633,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-03 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-01-03 22:00:00,2026-01-04 06:00:00,360,30,0,30,60,7200,6081,36486,36033,453,0.012416,1002.52,1.788,0.8,0.844583333,0.987584,0.667278,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-04 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-01-04 06:00:00,2026-01-04 14:00:00,460,5,0,15,0,10500,9475,72641,71900,741,0.010201,199.59,0.237,0.968421053,0.902380952,0.989799,0.86497,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-01-04 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-01-04 14:00:00,2026-01-04 22:00:00,450,10,0,20,0,9800,8518,63885,62903,982,0.015371,179.91,0.283,0.957446809,0.869183673,0.984629,0.819405,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-01-04 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-01-04 22:00:00,2026-01-05 06:00:00,440,10,0,30,0,8800,8510,62406,61859,547,0.008765,500.94,0.215,0.936170213,0.967045455,0.991235,0.897384,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-05 00:00:00,A,Cream 250ml,Cup,250,2026-01-05 06:00:00,2026-01-05 14:00:00,419,10,36,15,0,7600,7011,48960,47684,1276,0.026062,247.64,0.462,0.891489362,0.9225,0.973938,0.800966,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Line released after QC confirmation.
2026-01-05 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-01-05 14:00:00,2026-01-05 22:00:00,409,10,31,30,0,7200,7187,48991,48249,742,0.015146,997.77,1.59,0.870212766,0.998194444,0.984854,0.855485,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Mock training record only.
2026-01-05 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-01-05 22:00:00,2026-01-06 06:00:00,455,10,0,15,0,10500,9999,75825,75080,745,0.009825,199.91,0.332,0.968085106,0.952285714,0.990175,0.912836,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-01-06 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-01-06 06:00:00,2026-01-06 14:00:00,445,0,5,30,0,9800,9426,69909,69009,900,0.012874,179.75,0.186,0.927083333,0.961836735,0.987126,0.880223,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-06 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-01-06 14:00:00,2026-01-06 22:00:00,434,15,6,25,0,8800,7989,57787,56652,1135,0.019641,501.05,1.179,0.933333333,0.907840909,0.980359,0.830676,F005,Fill volume out of tolerance,Product temperature variation,Check filler calibration and product temperature set point.,Mock training record only.
2026-01-06 00:00:00,C,Cream 250ml,Cup,250,2026-01-06 22:00:00,2026-01-07 06:00:00,480,0,0,0,0,7600,7772,62176,61731,445,0.007157,250.24,0.445,1,1.022631579,0.992843,1.015313,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-07 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-01-07 06:00:00,2026-01-07 14:00:00,455,5,20,0,0,7200,7258,55039,54489,550,0.009993,1002.43,2.248,0.957894737,1.008055556,0.990007,0.955962,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Line released after QC confirmation.
2026-01-07 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-01-07 14:00:00,2026-01-07 22:00:00,443,5,32,0,0,10500,9429,69617,67840,1777,0.025525,199.79,0.512,0.932631579,0.898,0.974475,0.816126,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Line released after QC confirmation.
2026-01-07 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-01-07 22:00:00,2026-01-08 06:00:00,428,15,12,25,0,9800,9300,66340,65179,1161,0.017501,179.75,0.27,0.920430108,0.948979592,0.982499,0.858183,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Mock training record only.
2026-01-08 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-01-08 06:00:00,2026-01-08 14:00:00,436,0,29,15,0,8800,7864,57145,56222,923,0.016152,499.64,0.168,0.908333333,0.893636364,0.983848,0.798609,F002,Bottle sensor missed count,Photo eye blocked,Clean photo eye and confirm bottle spacing at infeed.,Mock training record only.
2026-01-08 00:00:00,B,Cream 250ml,Cup,250,2026-01-08 14:00:00,2026-01-08 22:00:00,450,15,0,15,0,7600,7265,54487,53910,577,0.01059,249.43,0.269,0.967741935,0.955921053,0.98941,0.915288,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-08 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-01-08 22:00:00,2026-01-09 06:00:00,450,0,10,20,0,7200,6796,50970,50733,237,0.00465,995.19,0.45,0.9375,0.943888889,0.99535,0.880781,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-09 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-01-09 06:00:00,2026-01-09 14:00:00,460,10,10,0,0,10500,10550,80883,80170,713,0.008815,199.7,0.275,0.978723404,1.004761905,0.991185,0.974715,F006,CIP interlock delay,Valve confirmation delay,Verify valve feedback and repeat CIP step confirmation.,Stable run after start-up checks.
2026-01-09 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-01-09 14:00:00,2026-01-09 22:00:00,465,5,10,0,0,9800,9715,75291,74909,382,0.005074,180.24,0.226,0.978947368,0.991326531,0.994926,0.965532,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-09 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-01-09 22:00:00,2026-01-10 06:00:00,455,10,0,15,0,8800,8837,67013,66485,528,0.007879,501.06,0.151,0.968085106,1.004204545,0.992121,0.964496,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-01-10 00:00:00,A,Cream 250ml,Cup,250,2026-01-10 06:00:00,2026-01-10 14:00:00,450,0,5,25,0,7600,7111,53332,52750,582,0.010913,250.05,0.27,0.9375,0.935657895,0.989087,0.867607,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-10 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-01-10 14:00:00,2026-01-10 22:00:00,450,0,0,30,0,7200,6212,46590,45952,638,0.013694,1000.48,1.754,0.9375,0.862777778,0.986306,0.797778,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-01-10 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-01-10 22:00:00,2026-01-11 06:00:00,352,35,8,25,60,10500,10064,59042,58241,801,0.013567,200.22,0.282,0.791011236,0.95847619,0.986433,0.747879,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-01-11 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-01-11 06:00:00,2026-01-11 14:00:00,440,15,0,25,0,9800,9242,67774,66801,973,0.014357,179.58,0.277,0.946236559,0.943061224,0.985643,0.879547,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-11 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-01-11 14:00:00,2026-01-11 22:00:00,435,15,15,15,0,8800,7423,53816,52663,1153,0.021425,497.72,0.827,0.935483871,0.843522727,0.978575,0.772195,F003,Cap feeder low level,Cap feed starvation,Top up cap hopper and check cap elevator feed rate.,Stable run after start-up checks.
2026-01-11 00:00:00,C,Cream 250ml,Cup,250,2026-01-11 22:00:00,2026-01-12 06:00:00,475,5,0,0,0,7600,7157,56659,56175,484,0.008542,250.44,0.227,1,0.941710526,0.991458,0.933666,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-01-12 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-01-12 06:00:00,2026-01-12 14:00:00,460,0,0,20,0,7200,6732,51612,51324,288,0.00558,1001.39,1.669,0.958333333,0.935,0.99442,0.891042,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-12 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-01-12 14:00:00,2026-01-12 22:00:00,412,5,33,30,0,10500,9873,67794,66309,1485,0.021905,199.69,0.396,0.867368421,0.940285714,0.978095,0.797709,F008,Air pressure low,Compressed air fluctuation,Check air header pressure and compressor dryer status.,Mock training record only.
2026-01-12 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-01-12 22:00:00,2026-01-13 06:00:00,475,5,0,0,0,9800,8621,68249,67383,866,0.012689,179.83,0.263,1,0.879693878,0.987311,0.868531,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-13 00:00:00,A,UHT Milk 500ml,Bottle,500,2026-01-13 06:00:00,2026-01-13 14:00:00,445,10,5,20,0,8800,8368,62062,61434,628,0.010119,498.68,1.457,0.946808511,0.950909091,0.989881,0.891218,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-01-13 00:00:00,B,Cream 250ml,Cup,250,2026-01-13 14:00:00,2026-01-13 22:00:00,450,10,0,20,0,7600,7147,53602,52996,606,0.011306,249.95,0.369,0.957446809,0.940394737,0.988694,0.890198,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-13 00:00:00,C,UHT Milk 1L,Bottle,1000,2026-01-13 22:00:00,2026-01-14 06:00:00,475,5,0,0,0,7200,7272,57570,57219,351,0.006097,998.77,1.587,1,1.01,0.993903,1.003842,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-14 00:00:00,A,Flavoured Milk 200ml,Bottle,200,2026-01-14 06:00:00,2026-01-14 14:00:00,442,10,8,20,0,10500,10387,76517,76100,417,0.00545,199.78,0.212,0.940425532,0.989238095,0.99455,0.925235,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-14 00:00:00,B,Drinking Yoghurt 180ml,Bottle,180,2026-01-14 14:00:00,2026-01-14 22:00:00,462,0,18,0,0,9800,9407,72433,71223,1210,0.016705,180.23,0.261,0.9625,0.959897959,0.983295,0.908468,F001,Nozzle drip detected,Nozzle seal wear,Inspect and replace nozzle seal; verify drip tray sensor.,Stable run after start-up checks.
2026-01-14 00:00:00,C,UHT Milk 500ml,Bottle,500,2026-01-14 22:00:00,2026-01-15 06:00:00,445,5,0,30,0,8800,8410,62374,61728,646,0.010357,501.39,0.549,0.936842105,0.955681818,0.989643,0.88605,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-01-15 00:00:00,A,Cream 250ml,Cup,250,2026-01-15 06:00:00,2026-01-15 14:00:00,460,0,0,20,0,7600,7148,54801,54123,678,0.012372,249.89,0.332,0.958333333,0.940526316,0.987628,0.890186,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-15 00:00:00,B,UHT Milk 1L,Bottle,1000,2026-01-15 14:00:00,2026-01-15 22:00:00,445,0,5,30,0,7200,7363,54608,54122,486,0.0089,1000.18,1.416,0.927083333,1.022638889,0.9911,0.939634,,,,Routine operation; no major intervention required.,Minor stoppage reviewed during shift handover.
2026-01-15 00:00:00,C,Flavoured Milk 200ml,Bottle,200,2026-01-15 22:00:00,2026-01-16 06:00:00,460,0,0,20,0,10500,9248,70901,69929,972,0.013709,200.77,0.446,0.958333333,0.880761905,0.986291,0.832492,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-01-16 00:00:00,A,Drinking Yoghurt 180ml,Bottle,180,2026-01-16 06:00:00,2026-01-16 14:00:00,455,5,0,20,0,9800,9177,69592,68946,646,0.009283,179.43,0.099,0.957894737,0.936428571,0.990717,0.888673,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-16 00:00:00,B,UHT Milk 500ml,Bottle,500,2026-01-16 14:00:00,2026-01-16 22:00:00,455,10,0,15,0,8800,8904,67522,67109,413,0.006117,500.56,0.619,0.968085106,1.011818182,0.993883,0.973534,,,,Routine operation; no major intervention required.,Mock training record only.
2026-01-16 00:00:00,C,Cream 250ml,Cup,250,2026-01-16 22:00:00,2026-01-17 06:00:00,440,15,0,25,0,7600,6773,49668,49090,578,0.011637,250.05,0.436,0.946236559,0.891184211,0.988363,0.833458,,,,Routine operation; no major intervention required.,Stable run after start-up checks.
2026-01-17 00:00:00,A,UHT Milk 1L,Bottle,1000,2026-01-17 06:00:00,2026-01-17 14:00:00,455,0,0,25,0,7200,6014,45606,45172,434,0.009516,1000.41,0.465,0.947916667,0.835277778,0.990484,0.784239,,,,Routine operation; no major intervention required.,Line released after QC confirmation.
2026-01-17 00:00:00,B,Flavoured Milk 200ml,Bottle,200,2026-01-17 14:00:00,2026-01-17 22:00:00,445,0,5,30,0,10500,9496,70428,69446,982,0.013943,199.41,0.386,0.927083333,0.904380952,0.986057,0.826746,,,,Routine operation; no major intervention required.,Operator verified recipe before production.
2026-01-17 00:00:00,C,Drinking Yoghurt 180ml,Bottle,180,2026-01-17 22:00:00,2026-01-18 06:00:00,302,30,43,15,90,9800,8986,45229,44039,1190,0.026311,179.75,0.166,0.671111111,0.916938776,0.973689,0.599177,F003,Cap feeder low level,Cap feed starvation,Top up cap hopper and check cap elevator feed rate.,Line released after QC confirmation.
